playlist_id,track_id,title,artists,artist_ids,preview_url,album,cover_url,danceability,energy,valence,tempo,acousticness,instrumentalness,liveness,loudness,speechiness,key,mode,time_signature,track_popularity,release_date,cluster,mood
3uubiKBqXi18P992KxKxHu,3Py4dpj1Y6yoNBkRkxFU1h,Sanda Thaniwela Ahase,Milton Mallawaarachchi,60lfRE7PXLKVPeNVrUvhkt,https://p.scdn.co/mp3-preview/26ff246aa9c22c6c719cc6655a51b9fa281fdf38?cid=ff14a0bc7f824e879d94d30736b0a1ac,"Chamara Salunawe, Vol. 2",https://i.scdn.co/image/ab67616d0000b2737868dbbd6204d1cc704a229a,0.554,0.642,0.628,116.696,0.322,1.26e-06,0.0653,-9.535,0.0379,11,0,4,19,2013-12-31,9,Sad
3uubiKBqXi18P992KxKxHu,5haXT7l7qJBPSTzR6eK70K,Seetha Arane,Malani Bulathsinhala,4DwEeLkMotBXqirRdHGvWS,https://p.scdn.co/mp3-preview/8d1a2f97df3a29fbbaf729516e1fb9cf7a04a9da?cid=ff14a0bc7f824e879d94d30736b0a1ac,Pera Sansare,https://i.scdn.co/image/ab67616d0000b273752617e4c1bd2c4ebfbd2524,0.475,0.313,0.423,86.227,0.894,0.114,0.168,-13.905,0.0372,1,1,4,18,2014-02-21,2,Relaxed
3uubiKBqXi18P992KxKxHu,2xm1zqdZLZo3biR4qvzxx7,Samakoni Thrikonaya,Dayarathna Ranathunga,2a6eLKmvuKkbwN5UUApOYS,,Sanda Leka,https://i.scdn.co/image/ab67616d0000b273f2601b62cf642c19f585cb26,0.551,0.665,0.892,143.11,0.157,0.139,0.126,-7.319,0.0293,5,1,3,0,2014-03-17,9,Sad
3uubiKBqXi18P992KxKxHu,3NYJ97Txhhh4fCecqw4Koj,Piya Man Keruwemi,Somathilaka Jayamaha,7yxoC3UPuYvNd4DpH2xKft,https://p.scdn.co/mp3-preview/de568401d1ebea6158cab61cd8e1ceb4e642dcb5?cid=ff14a0bc7f824e879d94d30736b0a1ac,Pahan Tharuwa,https://i.scdn.co/image/ab67616d0000b273211b02ec688cbd040c3c3c10,0.637,0.247,0.712,98.788,0.961,0.00337,0.113,-13.227,0.0426,11,0,4,17,2014-02-12,4,Neutral
3uubiKBqXi18P992KxKxHu,7cFFkEjwKd5LFFvjMt9OhC,Lowa Nisasala Wee,Niranjala Sarojini,1FchvP9t4fIjkxCOeysTjp,,Me Ganga,https://i.scdn.co/image/ab67616d0000b273b76de5a99f80df6c630b2b64,0.632,0.457,0.786,107.732,0.661,0.0,0.0551,-10.06,0.0388,3,1,4,0,2016-03-16,4,Neutral
3uubiKBqXi18P992KxKxHu,2nFaBdTWpQAcX0FyhbdTmX,Denuwara Min Pasu,Somathilaka Jayamaha,7yxoC3UPuYvNd4DpH2xKft,https://p.scdn.co/mp3-preview/b6b629b83a246e01bd8d21ac9137d1cbac4b02b1?cid=ff14a0bc7f824e879d94d30736b0a1ac,Pahan Tharuwa,https://i.scdn.co/image/ab67616d0000b273211b02ec688cbd040c3c3c10,0.524,0.523,0.736,140.77,0.81,0.0,0.139,-9.473,0.0409,2,1,3,22,2014-02-12,9,Sad
3uubiKBqXi18P992KxKxHu,4jzIXPJ9ww8ZO0fu3HRSNy,La Dalu Bopath,Karunaratna Divulgane,2oRBXy9BnycmlSsZD6jcIh,,Esata Asuwana Maime,https://i.scdn.co/image/ab67616d0000b27332f0250712ab02a83a1784fd,0.568,0.274,0.628,145.129,0.529,0.000478,0.175,-14.837,0.0518,4,0,4,0,2015-10-15,9,Sad
3uubiKBqXi18P992KxKxHu,5JZX0MKpM0xHoFLrYSu13j,Keena Dam Mitak,Milton Mallawarachchi,7dfcs6HfM9SIOSLfbySZXJ,https://p.scdn.co/mp3-preview/0f5a8cf8302ad5052c65f9617b9a0a125713b523?cid=ff14a0bc7f824e879d94d30736b0a1ac,Kandan Yannam,https://i.scdn.co/image/ab67616d0000b2735d415af02b9f64e10d9b6d9d,0.471,0.548,0.593,99.444,0.558,1.45e-06,0.513,-6.856,0.0294,9,1,4,0,2016-12-29,2,Relaxed
3uubiKBqXi18P992KxKxHu,3U3Can5f67jCqf6tlDgN4K,Karadiya Gambare,Edward Jayakody,5vEOJqGp3u64wA0HA3a7nc,,Numbata Hithathi,https://i.scdn.co/image/ab67616d0000b273172279c8bc4502dd7caaffe2,0.422,0.358,0.381,153.951,0.165,0.00196,0.253,-10.941,0.0343,4,0,4,0,2014-11-13,6,Melancholic
3uubiKBqXi18P992KxKxHu,79qUhF2IoNevpPE1P2oerl,Raththaran Duwe,"Nanda Malini, Rohana Siriwardena","4I3meGeGHXjDJhCEbSSXK9, 46epXU82g5Jo1eLp7coTcL",,Oba Nathi Me Rayata,https://i.scdn.co/image/ab67616d0000b273faca1133733e77359964c271,0.421,0.457,0.588,72.862,0.619,0.00015,0.311,-7.037,0.0279,2,1,4,0,2014-11-13,8,Upset
3uubiKBqXi18P992KxKxHu,692pm6K8vd5Mu0sadHWL0e,Gigiri Geetha Raave,Victor Rathnayake,1l5WY5ecWGgDTA94vfqMOJ,https://p.scdn.co/mp3-preview/dba9223c2786a125d12ee61b8b3798dd112b6c44?cid=ff14a0bc7f824e879d94d30736b0a1ac,Nelum Noopan Vile,https://i.scdn.co/image/ab67616d0000b2739ea6b531795728a4568aad55,0.673,0.527,0.869,115.051,0.00725,0.036,0.221,-9.905,0.0361,2,0,4,14,2014-02-12,3,Calm
3uubiKBqXi18P992KxKxHu,0D40l2KHXg3M3gtVmXOMLS,Iwru Thala,Milton Mallawarachchi,7dfcs6HfM9SIOSLfbySZXJ,https://p.scdn.co/mp3-preview/02f54545b556e8e96e5ed7abca0c0b73a0e9dc5f?cid=ff14a0bc7f824e879d94d30736b0a1ac,Milton Pranama 1,https://i.scdn.co/image/ab67616d0000b273091e712a1c257a533fb4462c,0.552,0.587,0.821,133.182,0.708,6.52e-05,0.638,-15.815,0.069,7,1,4,0,2013-12-19,9,Sad
3uubiKBqXi18P992KxKxHu,3CQULjRDJ0S6Zdy0H7m8MF,Siripade Wandawanna,Niranjala Sarojini,1FchvP9t4fIjkxCOeysTjp,https://p.scdn.co/mp3-preview/992dc8f6c7ef01e1246a1410f2b58c746df2085d?cid=ff14a0bc7f824e879d94d30736b0a1ac,Raa Hande,https://i.scdn.co/image/ab67616d0000b27364416bcad13fbabb6174b85b,0.609,0.387,0.582,127.237,0.737,0.0,0.395,-8.232,0.0537,2,0,3,0,2016-03-16,9,Sad
3uubiKBqXi18P992KxKxHu,3CuegsoSodpDkGoZvQ08lu,Aaatha Ran Viman,Priya Sooriyasena,7dTzdBEmthkqisfhyX4V3q,,Mage Semarum Pothe,https://i.scdn.co/image/ab67616d0000b273a5a77053be68aad6696a8df0,0.664,0.576,0.711,119.85,0.345,0.00684,0.241,-8.673,0.0322,6,0,3,0,2014-06-03,3,Calm
3uubiKBqXi18P992KxKxHu,0WK46FsXOjfo7vOsTBZfVL,Pera Eka Dawasaka,Milton Mallawarachchi,7dfcs6HfM9SIOSLfbySZXJ,https://p.scdn.co/mp3-preview/442f7feb4c2e467b6841f1f85682610d092ba20f?cid=ff14a0bc7f824e879d94d30736b0a1ac,Ran Hiru,https://i.scdn.co/image/ab67616d0000b273a60214a556c9c6a97b1755a0,0.588,0.585,0.799,93.511,0.265,0.00113,0.266,-8.607,0.0293,4,0,4,26,2014-02-27,2,Relaxed
3uubiKBqXi18P992KxKxHu,1ZPRHc3TrcFp9k0PjlyazN,Hanthane Kandu Muduna,W. D. Amaradeva,2WyzFACskl0OlKGQLzywp7,https://p.scdn.co/mp3-preview/b85db03a1b9850989f9246fe335e50af16f9fcd0?cid=ff14a0bc7f824e879d94d30736b0a1ac,Aradhana,https://i.scdn.co/image/ab67616d0000b2736c1dfa8404c316c5e03a9d87,0.716,0.252,0.453,103.819,0.909,0.0181,0.124,-11.599,0.0671,4,0,4,18,2013-12-30,4,Neutral
0ReufLqKe2udWSmzaBD3Tw,0p4R29GP0b3qj955AXqJsS,Prathihari,Supun Perera,2bnE4eD3MMcteNaIhd9TqN,https://p.scdn.co/mp3-preview/4cac91704dc36e85f61611f328fa973f0120481e?cid=ff14a0bc7f824e879d94d30736b0a1ac,Prathihari,https://i.scdn.co/image/ab67616d0000b2737d748d85cb681c9e5d31f792,0.494,0.468,0.427,80.035,0.503,1.51e-05,0.11,-7.178,0.028,2,1,4,44,2019-07-30,2,Relaxed
0ReufLqKe2udWSmzaBD3Tw,1gEgaeOW0at0yNufAQviJz,Priyawee,Piyath Rajapaksha,2S27TB6CngbE1hmLkEQWYS,https://p.scdn.co/mp3-preview/17029af48c8d610419400201d90fc26c2052599e?cid=ff14a0bc7f824e879d94d30736b0a1ac,Priyawee - Single,https://i.scdn.co/image/ab67616d0000b273b6d9f21a80f3ecf41988dfe8,0.44,0.638,0.458,147.738,0.664,0.0,0.21,-7.267,0.0595,2,1,4,39,2017-09-04,6,Melancholic
0ReufLqKe2udWSmzaBD3Tw,6aSpOYXyIoXPHy8BiykXoQ,Surath Suwaya,"Supun Perera, Sadara Bandara, Saritha Edirisinghe","2bnE4eD3MMcteNaIhd9TqN, 5jtJGB4VDwN99prb3XFf2a, 5TVssBEeWuDjdC3D7kkTMc",https://p.scdn.co/mp3-preview/58d940e8d3b9e903dec90eb3583a240b75d3723a?cid=ff14a0bc7f824e879d94d30736b0a1ac,Surath Suwaya,https://i.scdn.co/image/ab67616d0000b2738bb712475dff4b4d7bb2b6b6,0.594,0.588,0.618,108.08,0.827,0.00368,0.109,-7.711,0.0417,4,1,4,0,2018-05-04,9,Sad
0ReufLqKe2udWSmzaBD3Tw,5j2uK4WFP5Jfuv0fHiptsP,Mumunanawa,Bathiya & Santhush,4qOcN0iWp8vs7OBhxzHY8Q,https://p.scdn.co/mp3-preview/29d56af7cd6c8491fae810d9dc8e41d62af46a2c?cid=ff14a0bc7f824e879d94d30736b0a1ac,Oba Nisa (White Edition),https://i.scdn.co/image/ab67616d0000b2730afc7ae11123fdbdb7bb3859,0.471,0.403,0.315,151.927,0.88,1.46e-05,0.118,-10.918,0.0438,1,1,4,22,2019-01-03,6,Melancholic
0ReufLqKe2udWSmzaBD3Tw,68ZExCX7phNiDLPupJhXmV,Nura Wasanthe (Original),"Nadeemal Perera, Pasan Liyanage","7HXYBxEdiDAJCoNEgDG7ka, 44fhZpV5IJzoRFiUswUhbi",https://p.scdn.co/mp3-preview/d10daf6e8c5250b36038de04443c00d17c409908?cid=ff14a0bc7f824e879d94d30736b0a1ac,Nura Wasanthe,https://i.scdn.co/image/ab67616d0000b273b060b2672a3078728abb152a,0.605,0.746,0.596,94.968,0.239,8.73e-05,0.135,-5.348,0.0283,5,1,4,0,2018-08-15,4,Neutral
7c51fU97RqLnDGakuaYk8F,1ExdCF1jnG0drJPpWoGsFb,Kawda Balamu Lassana,MARIANS,1EAXlDKzKsNWY46ejKfQVC,https://p.scdn.co/mp3-preview/ddf82c3cdca7e232f1c52848352ec4224a174f75?cid=ff14a0bc7f824e879d94d30736b0a1ac,Ahata Cool,https://i.scdn.co/image/ab67616d0000b273b9fac10695b2cfe1d45898bf,0.817,0.797,0.974,161.933,0.67,0.000515,0.0912,-6.476,0.134,9,1,3,13,2014-09-12,7,Worried
7c51fU97RqLnDGakuaYk8F,08ZYIOv2CyaoIfEtgIA0mP,Mee Wadayaki Jeewithe,Priyantha Fernando,50jAqt3iUQSVWJhDkBYlY8,https://p.scdn.co/mp3-preview/dd9c5ef28e6edbf9d45ffc4c97ed36fde721b40b?cid=ff14a0bc7f824e879d94d30736b0a1ac,"Maa Baala Kale - Golden Oldies, Vol. 11",https://i.scdn.co/image/ab67616d0000b273f0f36efac7918acb2017e329,0.664,0.827,0.937,194.874,0.353,7.5e-06,0.256,-7.358,0.0594,7,1,3,28,2011,5,Thoughtful
7c51fU97RqLnDGakuaYk8F,1kxia1YHT5oIC6ytDLjB2l,Linda Langa Sangamaya,The Gypsies,1lnFWpIiCiSMEWjLgLwBpa,https://p.scdn.co/mp3-preview/767ca452332f0ef0e41ed3a015db770efe1e6c58?cid=ff14a0bc7f824e879d94d30736b0a1ac,Swar Utsav 2001 - Sri Lankan Folk,https://i.scdn.co/image/ab67616d0000b273761f1b94e4c947683b51dbc7,0.667,0.772,0.958,172.125,0.374,0.000371,0.146,-8.163,0.146,7,1,3,19,2001-01-01,5,Thoughtful
7c51fU97RqLnDGakuaYk8F,6AbwKa4OZymU2tiRTJATQb,Rosalina (Live),MARIANS,1EAXlDKzKsNWY46ejKfQVC,https://p.scdn.co/mp3-preview/bc4fe858bd972104a296fe6ff40578a7d8cd53e3?cid=ff14a0bc7f824e879d94d30736b0a1ac,"Marians Acoustica Unplugged, Vol. 2 (Live)",https://i.scdn.co/image/ab67616d0000b2736b7acf60faf92dc5d08c69f7,0.667,0.461,0.758,127.857,0.264,0.0,0.283,-12.432,0.192,7,1,4,23,2014-12-08,3,Calm
7c51fU97RqLnDGakuaYk8F,0qL4NjazNyO7ljZYZikv2v,Asoka Mal Maala,Sarath,2WbASQgg9cfWVLaubBUrwN,https://p.scdn.co/mp3-preview/e60e8f7c9cf9e790e307b8fb3b3c626f582d92ab?cid=ff14a0bc7f824e879d94d30736b0a1ac,Party Mix,https://i.scdn.co/image/ab67616d0000b2737cce21cd67c2f4cfac879edc,0.531,0.537,0.916,120.04,0.264,2.69e-05,0.213,-14.92,0.0855,7,1,4,12,2014-02-05,9,Sad
7c51fU97RqLnDGakuaYk8F,6QBbyu1Rw7rg0R9o0TEqjs,Mage Sudu Mame,Priyantha Fernando,50jAqt3iUQSVWJhDkBYlY8,https://p.scdn.co/mp3-preview/7a3dde938f03096e220ed0f661e8a6d5b032c6cd?cid=ff14a0bc7f824e879d94d30736b0a1ac,"Maa Baala Kale - Golden Oldies, Vol. 11",https://i.scdn.co/image/ab67616d0000b273f0f36efac7918acb2017e329,0.527,0.678,0.954,189.79,0.505,0.0,0.104,-4.9,0.0664,0,1,3,19,2011,5,Thoughtful
7c51fU97RqLnDGakuaYk8F,0a4JgdvApN1lYufqMTT9Sh,Adda Lanuwa,"MARIANS, Nalin Perera","1EAXlDKzKsNWY46ejKfQVC, 3FHZAJmMtEeEojrqq3Psam",https://p.scdn.co/mp3-preview/f5cd655d993cda5d175154fe460a9e1b3982542e?cid=ff14a0bc7f824e879d94d30736b0a1ac,Ahata Cool,https://i.scdn.co/image/ab67616d0000b273b9fac10695b2cfe1d45898bf,0.848,0.886,0.863,112.001,0.228,2.65e-06,0.0171,-5.997,0.145,7,1,4,11,2014-09-12,0,Happy
7c51fU97RqLnDGakuaYk8F,6NU71c7RpUeoixovRRWDTT,Kimada Sumihiriye,Priyantha Fernando,50jAqt3iUQSVWJhDkBYlY8,https://p.scdn.co/mp3-preview/ee4fe138c6ea229a6ff8913032436fb48124c041?cid=ff14a0bc7f824e879d94d30736b0a1ac,"Maa Baala Kale - Golden Oldies, Vol. 11",https://i.scdn.co/image/ab67616d0000b273f0f36efac7918acb2017e329,0.653,0.741,0.806,115.028,0.603,0.0,0.278,-4.001,0.0394,9,1,4,21,2011,3,Calm
7c51fU97RqLnDGakuaYk8F,3XrrVxraDrZ6hQmS4QrFPA,Sundarai Ahinsakai,MARIANS,1EAXlDKzKsNWY46ejKfQVC,https://p.scdn.co/mp3-preview/21e509b9e4bae1e5d67cbebbfdf7d7f9f5f97f6c?cid=ff14a0bc7f824e879d94d30736b0a1ac,Ahata Cool,https://i.scdn.co/image/ab67616d0000b273b9fac10695b2cfe1d45898bf,0.702,0.821,0.849,92.249,0.336,0.0,0.0873,-7.413,0.114,11,0,3,10,2014-09-12,4,Neutral
7c51fU97RqLnDGakuaYk8F,7AUhxVGfK1kM12pM2YqNmO,Udarata Manike,C D Fonseka,3l8bFVU5DOPIvMTc0JriVT,https://p.scdn.co/mp3-preview/18354f2d4f032c21944406c65f8cc7f7236b8ec6?cid=ff14a0bc7f824e879d94d30736b0a1ac,"Udarata Manike - Golden Oldies, Vol. 10",https://i.scdn.co/image/ab67616d0000b273de8b72cfbca0b0b86919bb96,0.519,0.978,0.947,132.443,0.000529,0.00809,0.377,-3.994,0.0678,2,1,4,10,2011,9,Sad
7c51fU97RqLnDGakuaYk8F,1WJDaHQ8ancb7pQpYwBagY,Mariyasilo,MARIANS,1EAXlDKzKsNWY46ejKfQVC,https://p.scdn.co/mp3-preview/efe7e8a55b18da93176edf417fdc64490418b58f?cid=ff14a0bc7f824e879d94d30736b0a1ac,Ahata Cool,https://i.scdn.co/image/ab67616d0000b273b9fac10695b2cfe1d45898bf,0.438,0.847,0.94,87.532,0.406,0.00038,0.176,-6.666,0.0415,11,1,3,12,2014-09-12,8,Upset
7c51fU97RqLnDGakuaYk8F,0hhqFPZ40EGzt9Uc5D9jcC,Yaman Bando,The Gypsies,1lnFWpIiCiSMEWjLgLwBpa,https://p.scdn.co/mp3-preview/39483bf233c5a5fea12b3dcf6c66a15769e6df22?cid=ff14a0bc7f824e879d94d30736b0a1ac,Tribute to Wally Bastian,https://i.scdn.co/image/ab67616d0000b273524c866bb5e8889d61952196,0.696,0.947,0.879,189.985,0.101,4.38e-05,0.318,-4.387,0.0913,9,1,3,20,2010,5,Thoughtful
7c51fU97RqLnDGakuaYk8F,0dTjCwCLnC26i29LkJDpu4,Mee Amba Wanaye,Priyantha Fernando,50jAqt3iUQSVWJhDkBYlY8,https://p.scdn.co/mp3-preview/5317a7af1e57bff8db0b4531e93d59291501565d?cid=ff14a0bc7f824e879d94d30736b0a1ac,"Maa Baala Kale - Golden Oldies, Vol. 11",https://i.scdn.co/image/ab67616d0000b273f0f36efac7918acb2017e329,0.728,0.633,0.842,109.976,0.242,0.000603,0.0657,-6.982,0.0428,9,1,4,19,2011,3,Calm
7c51fU97RqLnDGakuaYk8F,38MitM0kx5lXSajodXU5jD,Punsanda Paaya Moratuwa,Saman De Silva,1Bt332ktH2jIFP5IO1tjon,https://p.scdn.co/mp3-preview/3c417424157b3cfdef522d42fbfedeaa87a6c91e?cid=ff14a0bc7f824e879d94d30736b0a1ac,Baila Competition,https://i.scdn.co/image/ab67616d0000b273c091914bec8ff853966e027e,0.804,0.519,0.962,129.251,0.172,4.58e-06,0.132,-15.241,0.0595,7,1,4,14,2018-09-12,3,Calm
7c51fU97RqLnDGakuaYk8F,5nQU1ghKlIcH3sO919k8zq,Api Nogiya Thanak Na,MARIANS,1EAXlDKzKsNWY46ejKfQVC,https://p.scdn.co/mp3-preview/e8b38deae3227bad6d335b816db511436f814934?cid=ff14a0bc7f824e879d94d30736b0a1ac,Ahata Cool,https://i.scdn.co/image/ab67616d0000b273b9fac10695b2cfe1d45898bf,0.604,0.889,0.913,119.923,0.406,3.54e-06,0.0353,-6.811,0.0668,4,0,4,10,2014-09-12,9,Sad
7c51fU97RqLnDGakuaYk8F,564ASngNimQUjiJvCkbbqF,Sihina Lowe,Priyantha Fernando,50jAqt3iUQSVWJhDkBYlY8,https://p.scdn.co/mp3-preview/1a0bf325a90046acb7364f6fe8e58fc12b191740?cid=ff14a0bc7f824e879d94d30736b0a1ac,"Maa Baala Kale - Golden Oldies, Vol. 11",https://i.scdn.co/image/ab67616d0000b273f0f36efac7918acb2017e329,0.601,0.789,0.96,187.748,0.262,6.84e-06,0.118,-5.698,0.0957,4,1,3,24,2011,5,Thoughtful
7c51fU97RqLnDGakuaYk8F,4h9ewMOGdXqqg4fsDy4Usv,Waduwa,Desmond De Silva,1AL1hg6ayKqVaSyLclLi3P,https://p.scdn.co/mp3-preview/ca8ad0134c2acd3c13f8888d8b59e8b253701216?cid=ff14a0bc7f824e879d94d30736b0a1ac,"Desmond Pays Tribute to the Legendary Wally Bastian, Vol. 1",https://i.scdn.co/image/ab67616d0000b2735155804e3d9f76ec1cbc7c0d,0.854,0.822,0.844,124.0,0.125,1.54e-05,0.0701,-6.997,0.0681,2,1,4,13,2014-01-21,0,Happy
7c51fU97RqLnDGakuaYk8F,4EH2rLxO710aEwwlpQv7Jt,Udarata Niliya,Annesley Malewana,0IKTeAEHbBbmOWaNHhweIJ,https://p.scdn.co/mp3-preview/db4f23a3f20611b55c04f37a0343e186c6e5cff4?cid=ff14a0bc7f824e879d94d30736b0a1ac,Ela Dola Piruna,https://i.scdn.co/image/ab67616d0000b273d973bc7b43bea1a2775e4794,0.503,0.744,0.973,189.186,0.579,0.0252,0.0941,-10.945,0.0442,0,1,3,18,2010,1,Excited
7c51fU97RqLnDGakuaYk8F,5RmSJ9wJcBezhSYRvJdnWJ,Ane Dingak Innako,Priyantha Fernando,50jAqt3iUQSVWJhDkBYlY8,https://p.scdn.co/mp3-preview/f5436a373731599809710b45bb7f0a24ddd132ab?cid=ff14a0bc7f824e879d94d30736b0a1ac,"Maa Baala Kale - Golden Oldies, Vol. 11",https://i.scdn.co/image/ab67616d0000b273f0f36efac7918acb2017e329,0.636,0.827,0.644,130.009,0.406,0.00025,0.0908,-5.601,0.0557,0,0,4,18,2011,9,Sad
7c51fU97RqLnDGakuaYk8F,0BgDT6OIRXOFOozlvAgePc,Baila singnore,Klode De Soyza,6uf7FM6aamqJ5AeBJL677l,https://p.scdn.co/mp3-preview/979900723e5064878155192c0481df39a577865e?cid=ff14a0bc7f824e879d94d30736b0a1ac,Kaffringha,https://i.scdn.co/image/ab67616d0000b27307bec47e092d82b79b7ac148,0.416,0.791,0.962,182.47,0.571,0.0,0.494,-4.234,0.0779,9,1,3,7,2012-07-24,1,Excited
7c51fU97RqLnDGakuaYk8F,4YYooz5ekItfDGyFXXyYCE,Udarata Manike,Saman De Silva,1Bt332ktH2jIFP5IO1tjon,https://p.scdn.co/mp3-preview/90ad07fcd043adb84e470aef014b5c29606b460a?cid=ff14a0bc7f824e879d94d30736b0a1ac,Baila Competition,https://i.scdn.co/image/ab67616d0000b273c091914bec8ff853966e027e,0.686,0.536,0.966,68.207,0.0412,0.000452,0.189,-15.734,0.0686,0,1,4,7,2018-09-12,4,Neutral
7c51fU97RqLnDGakuaYk8F,2BI5nrrX8Hu6hO3rB3HWf1,Owath Wadada,The Gypsies,1lnFWpIiCiSMEWjLgLwBpa,https://p.scdn.co/mp3-preview/aaf77ab5d357c055bb77783a068ce751c4e30e2d?cid=ff14a0bc7f824e879d94d30736b0a1ac,The Beginning,https://i.scdn.co/image/ab67616d0000b273852939728be3f6f6bbad96a4,0.705,0.891,0.956,191.929,0.376,0.0,0.268,-5.504,0.08,3,1,3,15,2019-12-19,5,Thoughtful
7c51fU97RqLnDGakuaYk8F,7uQQlCQ8P8klWWs80kheiv,Seegiri Sukumaaliye,Priyantha Fernando,50jAqt3iUQSVWJhDkBYlY8,https://p.scdn.co/mp3-preview/30bb3dbcf82b15b909bd11e5c661401cb28415fa?cid=ff14a0bc7f824e879d94d30736b0a1ac,"Maa Baala Kale - Golden Oldies, Vol. 11",https://i.scdn.co/image/ab67616d0000b273f0f36efac7918acb2017e329,0.531,0.743,0.7,176.102,0.466,1.07e-05,0.088,-5.73,0.0773,7,1,4,23,2011,5,Thoughtful
7c51fU97RqLnDGakuaYk8F,6Y0ROrryEWr8MyTKKtFEbr,Piti Kotapang None,The Gypsies,1lnFWpIiCiSMEWjLgLwBpa,https://p.scdn.co/mp3-preview/4703522ac1294f5f171960fb72942414c6891a79?cid=ff14a0bc7f824e879d94d30736b0a1ac,Swar Utsav 2001 - Sri Lankan Folk,https://i.scdn.co/image/ab67616d0000b273761f1b94e4c947683b51dbc7,0.415,0.812,0.955,188.297,0.0436,0.0,0.499,-8.004,0.204,10,1,3,23,2001-01-01,1,Excited
7c51fU97RqLnDGakuaYk8F,4ZRdpKBqofhCeYiwK6Fa8L,Aya Meheta,Clifford,42C0Pnw5F7Qs6pyRc9HbUx,https://p.scdn.co/mp3-preview/db14c3a57f8408aed53973dc36979c83a9bacd29?cid=ff14a0bc7f824e879d94d30736b0a1ac,Party Mix,https://i.scdn.co/image/ab67616d0000b2737cce21cd67c2f4cfac879edc,0.723,0.54,0.82,125.03,0.173,0.0,0.422,-13.62,0.0903,10,1,4,5,2014-02-05,3,Calm
7c51fU97RqLnDGakuaYk8F,1NsKrED2pZMZVvRkpRwwov,Raban Sural,Annesley Malewana,0IKTeAEHbBbmOWaNHhweIJ,https://p.scdn.co/mp3-preview/1854a83874763ae0624ed498d953e8228e616e50?cid=ff14a0bc7f824e879d94d30736b0a1ac,Ela Dola Piruna,https://i.scdn.co/image/ab67616d0000b273d973bc7b43bea1a2775e4794,0.649,0.667,0.967,123.746,0.311,0.703,0.284,-11.514,0.0408,10,1,4,9,2010,3,Calm
7c51fU97RqLnDGakuaYk8F,1Q7lH2wHkGwEA3Jz0luDuY,70's Medley (Live),MARIANS,1EAXlDKzKsNWY46ejKfQVC,https://p.scdn.co/mp3-preview/643ef43a93b43efc1a67c393425d3c46ae07eb1d?cid=ff14a0bc7f824e879d94d30736b0a1ac,"Marians Acoustica Unplugged, Vol. 2 (Live)",https://i.scdn.co/image/ab67616d0000b2736b7acf60faf92dc5d08c69f7,0.581,0.49,0.946,110.23,0.224,2.64e-06,0.0367,-14.422,0.138,0,1,5,20,2014-12-08,9,Sad
7c51fU97RqLnDGakuaYk8F,2Z36OkEl3BoqB2GIktOY3a,Malata Bambarakuse,Prihan,1BuS04boNt2N1n3vWMQY8n,https://p.scdn.co/mp3-preview/49fed0eb68149e7d6dc023bdef2465da9a0d152e?cid=ff14a0bc7f824e879d94d30736b0a1ac,Me Compilation 1,https://i.scdn.co/image/ab67616d0000b2734ac9bb4a0cbc06417ca58c7c,0.782,0.742,0.541,113.967,0.592,1.73e-05,0.128,-6.857,0.0292,2,1,4,9,2012-10-08,0,Happy
7c51fU97RqLnDGakuaYk8F,0x0hcpFtLTRc3N68yWDhdO,Lankawe,The Gypsies,1lnFWpIiCiSMEWjLgLwBpa,https://p.scdn.co/mp3-preview/b2f0f319cfc595a809520b85674b11bc00bf05e2?cid=ff14a0bc7f824e879d94d30736b0a1ac,I Don't Know Why,https://i.scdn.co/image/ab67616d0000b273f0bc0dd53ed02898b80cf38d,0.846,0.644,0.976,160.068,0.65,0.0,0.122,-8.13,0.0502,10,1,3,14,2019-12-20,7,Worried
7c51fU97RqLnDGakuaYk8F,1dZQy5K0z4sO6lpCw7OQuw,Narilatha Male (Live),MARIANS,1EAXlDKzKsNWY46ejKfQVC,https://p.scdn.co/mp3-preview/6d53c3cea13936deb6dc747b2afaeec40ec6d06b?cid=ff14a0bc7f824e879d94d30736b0a1ac,"Marians Acoustica Unplugged, Vol. 2 (Live)",https://i.scdn.co/image/ab67616d0000b2736b7acf60faf92dc5d08c69f7,0.717,0.449,0.667,111.44,0.0585,4.09e-05,0.2,-14.101,0.0555,2,1,4,15,2014-12-08,3,Calm
7c51fU97RqLnDGakuaYk8F,5TaACgbnrtUDh9H74yQKnk,Latha No Katha,The Gypsies,1lnFWpIiCiSMEWjLgLwBpa,https://p.scdn.co/mp3-preview/e2f97e66f6fa6f5057e7eee5fba6165591c9f65d?cid=ff14a0bc7f824e879d94d30736b0a1ac,Signore,https://i.scdn.co/image/ab67616d0000b2730b4a681e28996c368a4c5fed,0.819,0.545,0.976,153.782,0.347,0.000498,0.198,-12.927,0.0536,0,1,3,10,2019-12-19,7,Worried
7c51fU97RqLnDGakuaYk8F,0DUqHNh5kyBvLgejTpQAQ4,Enna yanna nelum vile,La Bambas,5Gc0zAetZy5KxcmEd308Vs,https://p.scdn.co/mp3-preview/a87dd9ec3ff7b16a7ee195b5e040ed659f6af672?cid=ff14a0bc7f824e879d94d30736b0a1ac,The Fabulous la Bambas,https://i.scdn.co/image/ab67616d0000b273e743f7f3bc5b337271a0cb5f,0.478,0.595,0.964,192.067,0.313,0.0,0.264,-12.138,0.0752,10,1,3,12,2012-07-03,1,Excited
